outflow_id,customer_id,transaction_date,amount_usd,descriptor,transaction_type
OFL_CNB0006689_000056,CNB0006689,2024-02-12,453.2,GEMINI,ACH
OFL_CNB0006689_000015,CNB0006689,2024-02-20,565.05,KRAKEN,ACH
OFL_CNB0006689_000052,CNB0006689,2024-02-20,267.95,GEMINI,ACH
OFL_CNB0006689_000022,CNB0006689,2024-02-21,19.45,KRAKEN,ACH
OFL_CNB0006689_000050,CNB0006689,2024-02-21,111.01,KRAKEN,ACH
OFL_CNB0006689_000031,CNB0006689,2024-02-22,29.16,KRAKEN,ACH
OFL_CNB0006689_000044,CNB0006689,2024-03-04,2129.71,KRAKEN,ACH
OFL_CNB0006689_000040,CNB0006689,2024-03-04,191.08,OTHER_EXCHANGE,ACH
OFL_CNB0006689_000025,CNB0006689,2024-03-09,181.97,GEMINI,ACH
OFL_CNB0006689_000028,CNB0006689,2024-03-12,104.24,GEMINI,ACH
OFL_CNB0006689_000043,CNB0006689,2024-03-14,10.0,COINBASE,ACH
OFL_CNB0006689_000034,CNB0006689,2024-03-26,231.56,GEMINI,WIRE
OFL_CNB0006689_000037,CNB0006689,2024-03-30,78.88,COINBASE,ACH
OFL_CNB0006689_000035,CNB0006689,2024-04-09,48.81,COINBASE,WIRE
OFL_CNB0006689_000003,CNB0006689,2024-04-12,28.03,KRAKEN,ACH
OFL_CNB0006689_000021,CNB0006689,2024-04-14,197.44,COINBASE,ACH
OFL_CNB0006689_000046,CNB0006689,2024-04-17,744.09,OTHER_EXCHANGE,ACH
OFL_CNB0006689_000002,CNB0006689,2024-04-17,148.45,KRAKEN,ACH
OFL_CNB0006689_000013,CNB0006689,2024-04-21,17.89,COINBASE,ACH
OFL_CNB0006689_000019,CNB0006689,2024-04-24,527.62,COINBASE,ACH
OFL_CNB0006689_000030,CNB0006689,2024-04-29,102.85,COINBASE,ACH
OFL_CNB0006689_000018,CNB0006689,2024-04-29,1653.62,COINBASE,ACH
OFL_CNB0006689_000026,CNB0006689,2024-04-29,331.37,KRAKEN,ACH
OFL_CNB0006689_000045,CNB0006689,2024-04-29,405.36,COINBASE,ACH
OFL_CNB0006689_000032,CNB0006689,2024-04-29,104.19,KRAKEN,ACH
OFL_CNB0006689_000005,CNB0006689,2024-04-29,871.94,GEMINI,ACH
OFL_CNB0006689_000053,CNB0006689,2024-04-29,115.9,KRAKEN,ACH
OFL_CNB0006689_000024,CNB0006689,2024-04-29,183.51,COINBASE,WIRE
OFL_CNB0006689_000038,CNB0006689,2024-04-29,117.15,COINBASE,ACH
OFL_CNB0006689_000055,CNB0006689,2024-04-29,30.37,COINBASE,ACH
OFL_CNB0006689_000036,CNB0006689,2024-04-29,69.55,COINBASE,ACH
OFL_CNB0006689_000004,CNB0006689,2024-04-29,273.2,KRAKEN,ACH
OFL_CNB0006689_000001,CNB0006689,2024-04-29,417.29,COINBASE,ACH
OFL_CNB0006689_000042,CNB0006689,2024-04-29,51.71,KRAKEN,WIRE
OFL_CNB0006689_000051,CNB0006689,2024-04-29,1279.54,GEMINI,ACH
OFL_CNB0006689_000041,CNB0006689,2024-04-29,74.81,KRAKEN,ACH
OFL_CNB0006689_000012,CNB0006689,2024-04-29,986.22,GEMINI,ACH
OFL_CNB0006689_000009,CNB0006689,2024-04-29,378.04,KRAKEN,ACH
OFL_CNB0006689_000016,CNB0006689,2024-04-29,17.38,COINBASE,ACH
OFL_CNB0006689_000006,CNB0006689,2024-04-29,115.29,BINANCE.US,ACH
OFL_CNB0006689_000047,CNB0006689,2024-04-29,45.07,KRAKEN,WIRE
OFL_CNB0006689_000007,CNB0006689,2024-04-29,1454.39,COINBASE,WIRE
OFL_CNB0006689_000054,CNB0006689,2024-04-29,48.44,KRAKEN,ACH
OFL_CNB0006689_000033,CNB0006689,2024-04-29,465.07,GEMINI,ACH
OFL_CNB0006689_000020,CNB0006689,2024-04-29,866.04,GEMINI,ACH
OFL_CNB0006689_000048,CNB0006689,2024-04-29,164.0,GEMINI,ACH
OFL_CNB0006689_000010,CNB0006689,2024-04-29,90.76,COINBASE,WIRE
OFL_CNB0006689_000017,CNB0006689,2024-04-29,106.5,OTHER_EXCHANGE,ACH
OFL_CNB0006689_000008,CNB0006689,2024-04-29,20.86,OTHER_EXCHANGE,ACH
OFL_CNB0006689_000049,CNB0006689,2024-04-29,81.47,BINANCE.US,ACH
OFL_CNB0006689_000029,CNB0006689,2024-04-29,545.7,COINBASE,ACH
OFL_CNB0006689_000039,CNB0006689,2024-04-29,219.91,KRAKEN,ACH
OFL_CNB0006689_000027,CNB0006689,2024-04-29,64.15,GEMINI,ACH
OFL_CNB0006689_000011,CNB0006689,2024-04-29,349.08,KRAKEN,WIRE
OFL_CNB0006689_000014,CNB0006689,2024-04-29,285.7,COINBASE,ACH
OFL_CNB0006691_000000,CNB0006691,2025-01-04,76.9,BINANCE.US,WIRE
OFL_CNB0006691_000002,CNB0006691,2025-02-26,1017.37,KRAKEN,ACH
OFL_CNB0006691_000001,CNB0006691,2025-02-26,326.88,KRAKEN,ACH
OFL_CNB0006692_000000,CNB0006692,2024-02-27,2112.33,CRYPTO.COM,ACH
OFL_CNB0006692_000012,CNB0006692,2024-03-03,207.05,COINBASE,ACH
OFL_CNB0006692_000053,CNB0006692,2024-03-04,254.65,KRAKEN,WIRE
OFL_CNB0006692_000005,CNB0006692,2024-03-21,817.55,KRAKEN,ACH
OFL_CNB0006692_000017,CNB0006692,2024-03-27,47.59,GEMINI,ACH
OFL_CNB0006692_000046,CNB0006692,2024-03-28,394.08,KRAKEN,ACH
OFL_CNB0006692_000031,CNB0006692,2024-04-22,114.84,KRAKEN,ACH
OFL_CNB0006692_000013,CNB0006692,2024-04-29,188.85,KRAKEN,ACH
OFL_CNB0006692_000037,CNB0006692,2024-04-30,270.3,CRYPTO.COM,ACH
OFL_CNB0006692_000040,CNB0006692,2024-05-02,627.03,GEMINI,ACH
OFL_CNB0006692_000044,CNB0006692,2024-05-31,280.52,GEMINI,WIRE
OFL_CNB0006692_000047,CNB0006692,2024-05-31,202.48,COINBASE,ACH
OFL_CNB0006692_000027,CNB0006692,2024-06-04,218.29,BINANCE.US,ACH
OFL_CNB0006692_000025,CNB0006692,2024-06-06,197.44,OTHER_EXCHANGE,ACH
OFL_CNB0006692_000052,CNB0006692,2024-06-13,498.68,BINANCE.US,ACH
OFL_CNB0006692_000033,CNB0006692,2024-06-22,32.53,COINBASE,ACH
OFL_CNB0006692_000041,CNB0006692,2024-06-28,78.73,KRAKEN,ACH
OFL_CNB0006692_000032,CNB0006692,2024-07-15,100.24,BINANCE.US,ACH
OFL_CNB0006692_000003,CNB0006692,2024-07-16,2690.54,GEMINI,ACH
OFL_CNB0006692_000002,CNB0006692,2024-07-18,88.59,GEMINI,ACH
OFL_CNB0006692_000038,CNB0006692,2024-07-31,46.37,OTHER_EXCHANGE,ACH
OFL_CNB0006692_000011,CNB0006692,2024-08-10,402.47,KRAKEN,ACH
OFL_CNB0006692_000050,CNB0006692,2024-08-13,46.22,KRAKEN,ACH
OFL_CNB0006692_000039,CNB0006692,2024-08-14,686.2,COINBASE,ACH
OFL_CNB0006692_000030,CNB0006692,2024-08-21,1292.71,COINBASE,ACH
OFL_CNB0006692_000004,CNB0006692,2024-08-24,3864.71,BINANCE.US,ACH
OFL_CNB0006692_000009,CNB0006692,2024-08-27,2248.51,GEMINI,WIRE
OFL_CNB0006692_000045,CNB0006692,2024-08-30,912.69,KRAKEN,ACH
OFL_CNB0006692_000024,CNB0006692,2024-08-31,91.84,OTHER_EXCHANGE,ACH
OFL_CNB0006692_000018,CNB0006692,2024-09-06,301.59,GEMINI,ACH
OFL_CNB0006692_000049,CNB0006692,2024-09-06,104.32,BINANCE.US,ACH
OFL_CNB0006692_000016,CNB0006692,2024-09-06,190.6,BINANCE.US,ACH
OFL_CNB0006692_000036,CNB0006692,2024-09-06,129.02,GEMINI,ACH
OFL_CNB0006692_000042,CNB0006692,2024-09-06,941.22,GEMINI,ACH
OFL_CNB0006692_000048,CNB0006692,2024-09-06,55.3,CRYPTO.COM,ACH
OFL_CNB0006692_000019,CNB0006692,2024-09-06,125.03,COINBASE,ACH
OFL_CNB0006692_000043,CNB0006692,2024-09-06,970.9,GEMINI,WIRE
OFL_CNB0006692_000029,CNB0006692,2024-09-06,333.06,COINBASE,WIRE
OFL_CNB0006692_000021,CNB0006692,2024-09-06,6837.14,COINBASE,ACH
OFL_CNB0006692_000035,CNB0006692,2024-09-06,464.57,COINBASE,ACH
OFL_CNB0006692_000014,CNB0006692,2024-09-06,1353.28,COINBASE,WIRE
OFL_CNB0006692_000006,CNB0006692,2024-09-06,61.18,COINBASE,ACH
OFL_CNB0006692_000015,CNB0006692,2024-09-06,109.17,KRAKEN,ACH
OFL_CNB0006692_000020,CNB0006692,2024-09-06,222.04,BINANCE.US,ACH
OFL_CNB0006692_000007,CNB0006692,2024-09-06,2035.03,COINBASE,WIRE
OFL_CNB0006692_000008,CNB0006692,2024-09-06,346.19,GEMINI,ACH
OFL_CNB0006692_000001,CNB0006692,2024-09-06,374.23,BINANCE.US,ACH
OFL_CNB0006692_000023,CNB0006692,2024-09-06,181.1,COINBASE,ACH
OFL_CNB0006692_000022,CNB0006692,2024-09-06,52.35,COINBASE,ACH
OFL_CNB0006692_000026,CNB0006692,2024-09-06,762.02,KRAKEN,ACH
OFL_CNB0006692_000010,CNB0006692,2024-09-06,683.32,COINBASE,ACH
OFL_CNB0006692_000051,CNB0006692,2024-09-06,314.15,COINBASE,ACH
OFL_CNB0006692_000028,CNB0006692,2024-09-06,681.59,KRAKEN,ACH
OFL_CNB0006692_000034,CNB0006692,2024-09-06,114.15,COINBASE,ACH
OFL_CNB0006695_000000,CNB0006695,2024-03-20,256.94,COINBASE,ACH
OFL_CNB0006695_000002,CNB0006695,2024-07-18,10.0,COINBASE,ACH
OFL_CNB0006695_000001,CNB0006695,2024-09-04,944.28,COINBASE,ACH
OFL_CNB0006696_000000,CNB0006696,2024-01-16,600.95,KRAKEN,ACH
OFL_CNB0006696_000003,CNB0006696,2024-04-09,91.31,GEMINI,ACH
OFL_CNB0006696_000001,CNB0006696,2024-04-09,543.62,KRAKEN,ACH
OFL_CNB0006696_000005,CNB0006696,2024-04-09,61.54,OTHER_EXCHANGE,ACH
OFL_CNB0006696_000002,CNB0006696,2024-04-09,530.46,OTHER_EXCHANGE,ACH
OFL_CNB0006696_000004,CNB0006696,2024-04-09,15.87,CRYPTO.COM,ACH
OFL_CNB0006698_000000,CNB0006698,2024-05-22,44.27,COINBASE,ACH
OFL_CNB0006698_000008,CNB0006698,2024-06-25,74.4,BINANCE.US,ACH
OFL_CNB0006698_000005,CNB0006698,2024-08-22,1148.14,BINANCE.US,ACH
OFL_CNB0006698_000007,CNB0006698,2024-09-14,379.75,GEMINI,ACH
OFL_CNB0006698_000004,CNB0006698,2024-09-19,537.11,KRAKEN,WIRE
OFL_CNB0006698_000002,CNB0006698,2024-09-25,1067.55,COINBASE,ACH
OFL_CNB0006698_000001,CNB0006698,2024-10-11,21.29,COINBASE,ACH
OFL_CNB0006698_000006,CNB0006698,2024-10-31,231.08,COINBASE,ACH
OFL_CNB0006698_000003,CNB0006698,2024-11-11,77.27,COINBASE,ACH
OFL_CNB0006702_000000,CNB0006702,2024-01-29,63.99,COINBASE,ACH
OFL_CNB0006702_000001,CNB0006702,2024-02-10,244.13,COINBASE,ACH
OFL_CNB0006702_000023,CNB0006702,2024-02-22,139.92,KRAKEN,WIRE
OFL_CNB0006702_000010,CNB0006702,2024-02-25,56.52,OTHER_EXCHANGE,ACH
OFL_CNB0006702_000006,CNB0006702,2024-02-26,188.88,OTHER_EXCHANGE,ACH
OFL_CNB0006702_000018,CNB0006702,2024-02-27,150.96,COINBASE,ACH
OFL_CNB0006702_000015,CNB0006702,2024-03-02,1744.41,KRAKEN,ACH
OFL_CNB0006702_000020,CNB0006702,2024-03-07,173.47,BINANCE.US,ACH
OFL_CNB0006702_000024,CNB0006702,2024-03-11,153.65,GEMINI,ACH
OFL_CNB0006702_000002,CNB0006702,2024-03-16,1383.17,BINANCE.US,ACH
OFL_CNB0006702_000021,CNB0006702,2024-03-16,280.12,KRAKEN,ACH
OFL_CNB0006702_000013,CNB0006702,2024-03-19,67.34,KRAKEN,ACH
OFL_CNB0006702_000014,CNB0006702,2024-03-28,316.41,COINBASE,ACH
OFL_CNB0006702_000005,CNB0006702,2024-04-01,975.65,COINBASE,WIRE
OFL_CNB0006702_000016,CNB0006702,2024-04-21,70.22,KRAKEN,ACH
OFL_CNB0006702_000008,CNB0006702,2024-04-23,313.29,KRAKEN,ACH
OFL_CNB0006702_000009,CNB0006702,2024-04-27,196.74,GEMINI,ACH
OFL_CNB0006702_000007,CNB0006702,2024-05-13,154.41,KRAKEN,WIRE
OFL_CNB0006702_000003,CNB0006702,2024-05-16,3395.9,KRAKEN,ACH
OFL_CNB0006702_000017,CNB0006702,2024-05-17,1207.89,COINBASE,ACH
OFL_CNB0006702_000012,CNB0006702,2024-05-17,611.06,GEMINI,ACH
OFL_CNB0006702_000022,CNB0006702,2024-05-17,135.82,COINBASE,WIRE
OFL_CNB0006702_000019,CNB0006702,2024-05-17,423.75,COINBASE,ACH
OFL_CNB0006702_000011,CNB0006702,2024-05-17,1272.14,COINBASE,ACH
OFL_CNB0006702_000004,CNB0006702,2024-05-17,29.42,KRAKEN,ACH
OFL_CNB0006713_000000,CNB0006713,2024-09-23,34.46,BINANCE.US,ACH
OFL_CNB0006713_000002,CNB0006713,2024-10-06,29.58,KRAKEN,ACH
OFL_CNB0006713_000005,CNB0006713,2024-12-07,576.86,COINBASE,ACH
OFL_CNB0006713_000015,CNB0006713,2024-12-09,277.25,COINBASE,ACH
OFL_CNB0006713_000006,CNB0006713,2024-12-21,18.4,COINBASE,ACH
OFL_CNB0006713_000009,CNB0006713,2025-01-26,1445.24,COINBASE,ACH
OFL_CNB0006713_000012,CNB0006713,2025-02-09,492.48,KRAKEN,WIRE
OFL_CNB0006713_000013,CNB0006713,2025-02-11,201.42,COINBASE,ACH
OFL_CNB0006713_000011,CNB0006713,2025-02-26,293.91,GEMINI,ACH
OFL_CNB0006713_000010,CNB0006713,2025-02-26,305.33,KRAKEN,ACH
OFL_CNB0006713_000003,CNB0006713,2025-02-26,2093.78,COINBASE,ACH
OFL_CNB0006713_000004,CNB0006713,2025-02-26,89.67,KRAKEN,ACH
OFL_CNB0006713_000001,CNB0006713,2025-02-26,1519.95,BINANCE.US,ACH
OFL_CNB0006713_000014,CNB0006713,2025-02-26,572.66,COINBASE,ACH
OFL_CNB0006713_000007,CNB0006713,2025-02-26,430.98,KRAKEN,ACH
OFL_CNB0006713_000008,CNB0006713,2025-02-26,99.25,KRAKEN,ACH
OFL_CNB0006717_000000,CNB0006717,2024-01-08,563.57,KRAKEN,ACH
OFL_CNB0006717_000002,CNB0006717,2024-07-05,170.29,COINBASE,ACH
OFL_CNB0006717_000001,CNB0006717,2024-07-18,37.2,KRAKEN,ACH
OFL_CNB0006721_000000,CNB0006721,2024-08-20,201.3,COINBASE,ACH
OFL_CNB0006721_000009,CNB0006721,2024-09-20,198.8,KRAKEN,ACH
OFL_CNB0006721_000004,CNB0006721,2024-09-25,120.52,COINBASE,ACH
OFL_CNB0006721_000011,CNB0006721,2024-11-20,131.78,GEMINI,ACH
OFL_CNB0006721_000008,CNB0006721,2024-11-22,11.3,KRAKEN,ACH
OFL_CNB0006721_000002,CNB0006721,2024-11-22,88.95,GEMINI,ACH
OFL_CNB0006721_000003,CNB0006721,2024-11-22,123.85,GEMINI,WIRE
OFL_CNB0006721_000001,CNB0006721,2024-11-22,51.28,KRAKEN,ACH
OFL_CNB0006721_000007,CNB0006721,2024-11-22,306.03,CRYPTO.COM,ACH
OFL_CNB0006721_000005,CNB0006721,2024-11-22,389.49,COINBASE,WIRE
OFL_CNB0006721_000006,CNB0006721,2024-11-22,544.03,COINBASE,WIRE
OFL_CNB0006721_000010,CNB0006721,2024-11-22,818.56,KRAKEN,ACH
OFL_CNB0006722_000000,CNB0006722,2024-05-15,166.57,GEMINI,ACH
OFL_CNB0006722_000002,CNB0006722,2024-11-01,648.95,OTHER_EXCHANGE,ACH
OFL_CNB0006722_000001,CNB0006722,2024-11-22,172.7,COINBASE,WIRE
OFL_CNB0006725_000000,CNB0006725,2024-04-22,246.33,COINBASE,ACH
OFL_CNB0006725_000002,CNB0006725,2024-08-14,329.52,KRAKEN,ACH
OFL_CNB0006725_000001,CNB0006725,2024-08-14,209.86,GEMINI,ACH
OFL_CNB0006726_000000,CNB0006726,2025-02-19,109.34,COINBASE,ACH
OFL_CNB0006726_000015,CNB0006726,2025-02-22,165.38,GEMINI,ACH
OFL_CNB0006726_000001,CNB0006726,2025-02-24,532.58,COINBASE,ACH
OFL_CNB0006726_000014,CNB0006726,2025-02-26,853.71,GEMINI,ACH
OFL_CNB0006726_000016,CNB0006726,2025-02-26,1067.29,OTHER_EXCHANGE,ACH
OFL_CNB0006726_000006,CNB0006726,2025-02-26,210.11,KRAKEN,ACH
OFL_CNB0006726_000019,CNB0006726,2025-02-26,232.46,COINBASE,ACH
OFL_CNB0006726_000012,CNB0006726,2025-02-26,142.28,COINBASE,WIRE
OFL_CNB0006726_000017,CNB0006726,2025-02-26,1924.52,BINANCE.US,ACH
OFL_CNB0006726_000002,CNB0006726,2025-02-26,1285.98,COINBASE,ACH
OFL_CNB0006726_000009,CNB0006726,2025-02-26,128.78,KRAKEN,ACH
OFL_CNB0006726_000003,CNB0006726,2025-02-26,192.24,GEMINI,ACH
OFL_CNB0006726_000013,CNB0006726,2025-02-26,23881.74,OTHER_EXCHANGE,ACH
OFL_CNB0006726_000018,CNB0006726,2025-02-26,59.08,GEMINI,ACH
OFL_CNB0006726_000011,CNB0006726,2025-02-26,441.97,KRAKEN,ACH
OFL_CNB0006726_000008,CNB0006726,2025-02-26,66.76,KRAKEN,ACH
OFL_CNB0006726_000007,CNB0006726,2025-02-26,169.64,KRAKEN,ACH
OFL_CNB0006726_000004,CNB0006726,2025-02-26,493.01,COINBASE,ACH
OFL_CNB0006726_000010,CNB0006726,2025-02-26,46.35,COINBASE,ACH
OFL_CNB0006726_000020,CNB0006726,2025-02-26,791.96,BINANCE.US,ACH
OFL_CNB0006726_000005,CNB0006726,2025-02-26,11.04,BINANCE.US,ACH
OFL_CNB0006726_000021,CNB0006726,2025-02-26,1789.96,KRAKEN,ACH
OFL_CNB0006729_000000,CNB0006729,2024-07-20,258.23,CRYPTO.COM,ACH
OFL_CNB0006729_000011,CNB0006729,2024-07-25,10.45,GEMINI,ACH
OFL_CNB0006729_000009,CNB0006729,2024-11-06,408.55,COINBASE,ACH
OFL_CNB0006729_000014,CNB0006729,2024-11-10,337.2,KRAKEN,ACH
OFL_CNB0006729_000010,CNB0006729,2024-11-16,255.0,OTHER_EXCHANGE,ACH
OFL_CNB0006729_000002,CNB0006729,2025-01-08,48.85,COINBASE,ACH
OFL_CNB0006729_000015,CNB0006729,2025-01-13,349.66,COINBASE,ACH
OFL_CNB0006729_000008,CNB0006729,2025-02-08,73.48,KRAKEN,ACH
OFL_CNB0006729_000013,CNB0006729,2025-02-08,54.53,GEMINI,WIRE
OFL_CNB0006729_000003,CNB0006729,2025-02-11,202.41,OTHER_EXCHANGE,ACH
OFL_CNB0006729_000012,CNB0006729,2025-02-26,377.09,CRYPTO.COM,ACH
OFL_CNB0006729_000007,CNB0006729,2025-02-26,255.68,COINBASE,ACH
OFL_CNB0006729_000004,CNB0006729,2025-02-26,90.45,CRYPTO.COM,ACH
OFL_CNB0006729_000006,CNB0006729,2025-02-26,16.5,GEMINI,ACH
OFL_CNB0006729_000005,CNB0006729,2025-02-26,461.0,COINBASE,ACH
OFL_CNB0006729_000001,CNB0006729,2025-02-26,1046.76,OTHER_EXCHANGE,ACH
OFL_CNB0006731_000000,CNB0006731,2024-07-09,649.96,COINBASE,ACH
OFL_CNB0006731_000035,CNB0006731,2024-07-10,291.76,GEMINI,WIRE
OFL_CNB0006731_000031,CNB0006731,2024-07-14,142.5,COINBASE,ACH
OFL_CNB0006731_000020,CNB0006731,2024-07-20,493.64,COINBASE,ACH
OFL_CNB0006731_000018,CNB0006731,2024-07-27,497.14,KRAKEN,ACH
OFL_CNB0006731_000015,CNB0006731,2024-08-05,118.19,OTHER_EXCHANGE,ACH
OFL_CNB0006731_000008,CNB0006731,2024-08-11,110.17,COINBASE,ACH
OFL_CNB0006731_000013,CNB0006731,2024-08-26,189.4,GEMINI,ACH
OFL_CNB0006731_000032,CNB0006731,2024-09-03,177.8,BINANCE.US,ACH
OFL_CNB0006731_000036,CNB0006731,2024-09-03,222.75,COINBASE,ACH
OFL_CNB0006731_000033,CNB0006731,2024-09-14,202.53,KRAKEN,ACH
OFL_CNB0006731_000002,CNB0006731,2024-09-17,356.46,COINBASE,ACH
OFL_CNB0006731_000021,CNB0006731,2024-09-25,395.65,COINBASE,ACH
OFL_CNB0006731_000022,CNB0006731,2024-09-29,484.83,COINBASE,ACH
OFL_CNB0006731_000028,CNB0006731,2024-09-29,357.37,KRAKEN,ACH
OFL_CNB0006731_000010,CNB0006731,2024-09-29,2449.22,KRAKEN,ACH
OFL_CNB0006731_000027,CNB0006731,2024-09-29,671.2,COINBASE,ACH
OFL_CNB0006731_000026,CNB0006731,2024-09-29,49.67,KRAKEN,ACH
OFL_CNB0006731_000016,CNB0006731,2024-09-29,107.98,GEMINI,ACH
OFL_CNB0006731_000023,CNB0006731,2024-09-29,311.55,COINBASE,WIRE
OFL_CNB0006731_000003,CNB0006731,2024-09-29,589.88,KRAKEN,ACH
OFL_CNB0006731_000025,CNB0006731,2024-09-29,112.09,GEMINI,WIRE
OFL_CNB0006731_000037,CNB0006731,2024-09-29,72.87,GEMINI,ACH
OFL_CNB0006731_000017,CNB0006731,2024-09-29,159.41,COINBASE,ACH
OFL_CNB0006731_000005,CNB0006731,2024-09-29,233.82,KRAKEN,WIRE
OFL_CNB0006731_000012,CNB0006731,2024-09-29,217.56,COINBASE,ACH
OFL_CNB0006731_000007,CNB0006731,2024-09-29,127.41,KRAKEN,ACH
OFL_CNB0006731_000004,CNB0006731,2024-09-29,2390.1,COINBASE,ACH
OFL_CNB0006731_000024,CNB0006731,2024-09-29,92.77,COINBASE,ACH
OFL_CNB0006731_000019,CNB0006731,2024-09-29,291.58,COINBASE,ACH
OFL_CNB0006731_000001,CNB0006731,2024-09-29,100.58,KRAKEN,ACH
OFL_CNB0006731_000011,CNB0006731,2024-09-29,744.73,COINBASE,WIRE
OFL_CNB0006731_000006,CNB0006731,2024-09-29,174.88,KRAKEN,ACH
OFL_CNB0006731_000034,CNB0006731,2024-09-29,820.02,COINBASE,ACH
OFL_CNB0006731_000009,CNB0006731,2024-09-29,307.92,COINBASE,ACH
OFL_CNB0006731_000030,CNB0006731,2024-09-29,113.81,KRAKEN,ACH
OFL_CNB0006731_000029,CNB0006731,2024-09-29,436.87,COINBASE,ACH
OFL_CNB0006731_000014,CNB0006731,2024-09-29,1118.84,CRYPTO.COM,WIRE
OFL_CNB0006734_000000,CNB0006734,2025-02-08,336.76,COINBASE,ACH
OFL_CNB0006734_000020,CNB0006734,2025-02-21,106.47,GEMINI,ACH
OFL_CNB0006734_000004,CNB0006734,2025-02-26,1428.7,GEMINI,ACH
OFL_CNB0006734_000001,CNB0006734,2025-02-26,595.44,KRAKEN,ACH
OFL_CNB0006734_000015,CNB0006734,2025-02-26,229.54,COINBASE,WIRE
OFL_CNB0006734_000012,CNB0006734,2025-02-26,75.19,KRAKEN,ACH
OFL_CNB0006734_000021,CNB0006734,2025-02-26,451.04,COINBASE,ACH
OFL_CNB0006734_000024,CNB0006734,2025-02-26,47.19,COINBASE,ACH
OFL_CNB0006734_000023,CNB0006734,2025-02-26,444.25,GEMINI,ACH
OFL_CNB0006734_000022,CNB0006734,2025-02-26,253.45,COINBASE,ACH
OFL_CNB0006734_000003,CNB0006734,2025-02-26,446.55,COINBASE,ACH
OFL_CNB0006734_000002,CNB0006734,2025-02-26,336.16,BINANCE.US,ACH
OFL_CNB0006734_000013,CNB0006734,2025-02-26,518.68,COINBASE,ACH
OFL_CNB0006734_000016,CNB0006734,2025-02-26,258.29,GEMINI,ACH
OFL_CNB0006734_000008,CNB0006734,2025-02-26,60.29,COINBASE,ACH
OFL_CNB0006734_000006,CNB0006734,2025-02-26,155.74,KRAKEN,ACH
OFL_CNB0006734_000011,CNB0006734,2025-02-26,128.52,KRAKEN,ACH
OFL_CNB0006734_000009,CNB0006734,2025-02-26,304.75,KRAKEN,ACH
OFL_CNB0006734_000018,CNB0006734,2025-02-26,389.69,KRAKEN,ACH
OFL_CNB0006734_000010,CNB0006734,2025-02-26,26.59,KRAKEN,ACH
OFL_CNB0006734_000014,CNB0006734,2025-02-26,538.55,KRAKEN,ACH
OFL_CNB0006734_000007,CNB0006734,2025-02-26,154.87,COINBASE,WIRE
OFL_CNB0006734_000017,CNB0006734,2025-02-26,183.73,GEMINI,ACH
OFL_CNB0006734_000005,CNB0006734,2025-02-26,1134.17,COINBASE,ACH
OFL_CNB0006734_000019,CNB0006734,2025-02-26,74.35,COINBASE,ACH
OFL_CNB0006741_000000,CNB0006741,2024-07-13,270.58,GEMINI,ACH
OFL_CNB0006741_000002,CNB0006741,2024-08-23,154.64,COINBASE,ACH
OFL_CNB0006741_000001,CNB0006741,2024-08-23,163.61,COINBASE,ACH
OFL_CNB0006743_000000,CNB0006743,2024-03-17,1212.7,COINBASE,ACH
OFL_CNB0006743_000024,CNB0006743,2024-03-18,65.17,KRAKEN,ACH
OFL_CNB0006743_000007,CNB0006743,2024-03-19,294.58,COINBASE,ACH
OFL_CNB0006743_000015,CNB0006743,2024-03-19,54.7,BINANCE.US,ACH
OFL_CNB0006743_000016,CNB0006743,2024-03-22,66.68,COINBASE,ACH
OFL_CNB0006743_000001,CNB0006743,2024-03-25,703.57,COINBASE,ACH
OFL_CNB0006743_000017,CNB0006743,2024-03-26,22.66,COINBASE,ACH
OFL_CNB0006743_000005,CNB0006743,2024-03-27,20727.22,OTHER_EXCHANGE,ACH
OFL_CNB0006743_000014,CNB0006743,2024-04-01,189.54,BINANCE.US,WIRE
OFL_CNB0006743_000012,CNB0006743,2024-04-07,42.13,KRAKEN,ACH
OFL_CNB0006743_000013,CNB0006743,2024-04-07,372.8,COINBASE,ACH
OFL_CNB0006743_000004,CNB0006743,2024-04-10,357.69,BINANCE.US,ACH
OFL_CNB0006743_000006,CNB0006743,2024-04-11,344.97,KRAKEN,ACH
OFL_CNB0006743_000002,CNB0006743,2024-04-26,106.2,GEMINI,ACH
OFL_CNB0006743_000018,CNB0006743,2024-05-02,723.21,BINANCE.US,ACH
OFL_CNB0006743_000022,CNB0006743,2024-05-10,325.31,COINBASE,ACH
OFL_CNB0006743_000021,CNB0006743,2024-05-11,102.38,COINBASE,WIRE
OFL_CNB0006743_000008,CNB0006743,2024-05-12,58.81,KRAKEN,ACH
OFL_CNB0006743_000020,CNB0006743,2024-05-12,42.24,COINBASE,ACH
OFL_CNB0006743_000009,CNB0006743,2024-05-17,113.89,GEMINI,ACH
OFL_CNB0006743_000019,CNB0006743,2024-05-22,699.58,BINANCE.US,ACH
OFL_CNB0006743_000010,CNB0006743,2024-05-24,2235.8,COINBASE,ACH
OFL_CNB0006743_000011,CNB0006743,2024-05-25,274.2,KRAKEN,ACH
OFL_CNB0006743_000023,CNB0006743,2024-05-25,48.98,CRYPTO.COM,ACH
OFL_CNB0006743_000003,CNB0006743,2024-06-01,503.08,OTHER_EXCHANGE,ACH
OFL_CNB0006747_000000,CNB0006747,2024-09-27,222.64,COINBASE,WIRE
