customer_id,account_open_date,age_band,income_band,state,segment,advisor_assigned,churn_risk_score
CNB0006597,2024-02-21,65+,50-100K,VA,Retail,False,0.024
CNB0006598,2000-06-26,25-34,100-150K,VA,Affluent,False,0.0196
CNB0006599,2022-12-28,35-44,150-200K,FL,Wealth Management,True,0.0118
CNB0006600,2019-06-17,45-54,100-150K,FL,Retail,False,0.0128
CNB0006601,2023-06-26,55-64,50-100K,NC,Retail,False,0.0135
CNB0006602,2022-07-31,45-54,100-150K,TN,Retail,False,0.0118
CNB0006603,2023-05-27,45-54,50-100K,VA,Retail,False,0.0135
CNB0006604,2000-06-26,45-54,50-100K,VA,Retail,False,0.016
CNB0006605,2004-04-06,25-34,Under 50K,TN,Retail,False,0.0137
CNB0006606,2000-06-26,45-54,50-100K,VA,Retail,False,0.0266
CNB0006607,2024-02-21,35-44,100-150K,GA,Retail,False,0.0168
CNB0006608,2024-01-22,45-54,200K+,KY,Affluent,True,0.0683
CNB0006609,2024-08-19,35-44,200K+,FL,Affluent,False,0.0949
CNB0006610,2022-06-01,35-44,200K+,SC,Affluent,False,0.014
CNB0006611,2004-03-07,35-44,100-150K,FL,Retail,False,0.0196
CNB0006612,2021-12-03,35-44,100-150K,VA,Affluent,False,0.0133
CNB0006613,2022-10-29,25-34,150-200K,VA,Wealth Management,True,0.088
CNB0006614,2024-01-22,45-54,150-200K,TN,Wealth Management,True,0.1186
CNB0006615,2008-04-15,35-44,50-100K,NC,Retail,False,0.0127
CNB0006616,2008-11-11,25-34,200K+,VA,Wealth Management,True,0.1054
CNB0006617,2020-03-13,35-44,200K+,GA,Affluent,True,0.0806
CNB0006618,2024-02-21,45-54,50-100K,TN,Retail,False,0.0127
CNB0006619,2019-06-17,45-54,100-150K,SC,Retail,False,0.0885
CNB0006620,2000-06-26,55-64,Under 50K,VA,Retail,False,0.0123
CNB0006621,2021-05-07,35-44,Under 50K,SC,Retail,False,0.093
CNB0006622,2024-08-19,18-24,100-150K,NC,Retail,False,0.1368
CNB0006623,2017-02-27,25-34,100-150K,FL,Retail,False,0.0108
CNB0006624,2021-07-06,25-34,150-200K,VA,Affluent,False,0.0751
CNB0006625,2023-09-24,18-24,50-100K,GA,Retail,False,0.0789
CNB0006626,2000-08-25,45-54,50-100K,NC,Retail,False,0.014
CNB0006627,2018-03-24,25-34,50-100K,NC,Retail,False,0.0119
CNB0006628,2022-05-02,65+,50-100K,GA,Retail,False,0.0111
CNB0006629,2017-07-27,65+,Under 50K,FL,Retail,False,0.0184
CNB0006630,2000-06-26,18-24,100-150K,TN,Retail,False,0.093
CNB0006631,2018-03-24,35-44,Under 50K,VA,Retail,False,0.0127
CNB0006632,2023-07-26,25-34,100-150K,FL,Retail,False,0.0129
CNB0006633,2016-03-04,55-64,150-200K,SC,Affluent,False,0.018
CNB0006634,2020-04-12,45-54,50-100K,FL,Retail,False,0.0162
CNB0006635,2016-08-01,45-54,200K+,NC,Affluent,False,0.0174
CNB0006636,2023-07-26,45-54,50-100K,FL,Retail,False,0.0144
CNB0006637,2024-02-21,25-34,100-150K,SC,Retail,False,0.092
CNB0006638,2022-11-28,25-34,50-100K,NC,Retail,False,0.1444
CNB0006639,2023-12-23,45-54,150-200K,NC,Wealth Management,True,0.0147
CNB0006640,2012-09-21,45-54,Under 50K,NC,Retail,False,0.014
CNB0006641,2024-05-21,25-34,100-150K,NC,Retail,False,0.0784
CNB0006642,2024-02-21,65+,50-100K,VA,Retail,False,0.0119
CNB0006643,2016-02-03,25-34,150-200K,GA,Wealth Management,True,0.0167
CNB0006644,2022-03-03,25-34,100-150K,NC,Retail,False,0.0963
CNB0006645,2023-08-25,35-44,150-200K,GA,Affluent,False,0.0829
CNB0006646,2024-02-21,65+,100-150K,KY,Affluent,False,0.0134
CNB0006647,2020-10-09,45-54,150-200K,TN,Affluent,False,0.0167
CNB0006648,2000-06-26,55-64,200K+,FL,Wealth Management,True,0.0106
CNB0006649,2023-02-26,25-34,50-100K,FL,Retail,False,0.0173
CNB0006650,2006-10-23,55-64,100-150K,NC,Affluent,True,0.0121
CNB0006651,2024-02-21,45-54,50-100K,SC,Retail,False,0.0128
CNB0006652,2000-06-26,65+,150-200K,FL,Wealth Management,True,0.0139
CNB0006653,2008-04-15,18-24,50-100K,TN,Retail,False,0.1269
CNB0006654,2020-05-12,45-54,100-150K,SC,Affluent,False,0.1105
CNB0006655,2000-06-26,35-44,50-100K,GA,Retail,False,0.0148
CNB0006656,2022-08-30,25-34,150-200K,SC,Wealth Management,True,0.105
CNB0006657,2012-01-25,55-64,Under 50K,NC,Retail,False,0.0141
CNB0006658,2024-02-21,55-64,50-100K,VA,Retail,False,0.0109
CNB0006659,2022-03-03,45-54,Under 50K,NC,Retail,False,0.0147
CNB0006660,2015-12-05,18-24,100-150K,SC,Retail,False,0.0665
CNB0006661,2019-05-18,18-24,50-100K,NC,Retail,False,0.1438
CNB0006662,2019-04-18,25-34,150-200K,GA,Affluent,False,0.1086
CNB0006663,2017-02-27,65+,200K+,NC,Affluent,False,0.0147
CNB0006664,2022-06-01,55-64,200K+,GA,Affluent,False,0.0132
CNB0006665,2019-04-18,35-44,100-150K,SC,Affluent,False,0.0111
CNB0006666,2017-11-24,25-34,50-100K,FL,Retail,False,0.0141
CNB0006667,2024-01-22,55-64,100-150K,VA,Retail,False,0.0234
CNB0006668,2009-01-10,25-34,100-150K,SC,Retail,False,0.0633
CNB0006669,2013-05-19,25-34,150-200K,NC,Wealth Management,True,0.0175
CNB0006670,2022-01-02,35-44,200K+,VA,Affluent,False,0.1118
CNB0006671,2024-08-19,25-34,100-150K,SC,Retail,False,0.0772
CNB0006672,2022-07-01,55-64,150-200K,NC,Wealth Management,True,0.0133
CNB0006673,2024-02-21,45-54,200K+,AL,Affluent,False,0.0123
CNB0006674,2023-08-25,55-64,Under 50K,VA,Retail,False,0.0115
CNB0006675,2021-06-06,25-34,50-100K,TN,Retail,False,0.0936
CNB0006676,2007-06-20,55-64,100-150K,KY,Retail,False,0.0141
CNB0006677,2008-02-15,45-54,150-200K,GA,Affluent,False,0.0129
CNB0006678,2019-03-19,55-64,100-150K,NC,Retail,False,0.0682
CNB0006679,2024-08-19,35-44,50-100K,NC,Retail,False,0.0687
CNB0006680,2021-07-06,35-44,50-100K,VA,Retail,False,0.0162
CNB0006681,2000-07-26,65+,50-100K,NC,Retail,False,0.0178
CNB0006682,2020-07-11,18-24,100-150K,FL,Retail,False,0.0703
CNB0006683,2024-07-20,35-44,100-150K,FL,Retail,False,0.0702
CNB0006684,2016-12-29,65+,50-100K,NC,Retail,False,0.0149
CNB0006685,2005-03-02,35-44,100-150K,KY,Retail,False,0.0224
CNB0006686,2005-11-27,25-34,Under 50K,FL,Retail,False,0.0162
CNB0006687,2024-08-19,25-34,100-150K,SC,Affluent,False,0.0892
CNB0006688,2020-11-08,55-64,100-150K,FL,Retail,False,0.0139
CNB0006689,2016-04-03,45-54,200K+,SC,Wealth Management,True,0.1181
CNB0006690,2003-05-12,45-54,50-100K,SC,Retail,False,0.0118
CNB0006691,2020-10-09,65+,100-150K,AL,Retail,False,0.0865
CNB0006692,2014-10-11,45-54,50-100K,NC,Retail,False,0.0722
CNB0006693,2022-08-30,55-64,Under 50K,NC,Retail,False,0.0158
CNB0006694,2000-06-26,65+,100-150K,SC,Affluent,True,0.0145
CNB0006695,2014-06-13,25-34,150-200K,NC,Affluent,False,0.0904
CNB0006696,2023-04-27,25-34,Under 50K,NC,Retail,False,0.0982
CNB0006697,2000-06-26,35-44,50-100K,SC,Retail,False,0.0136
CNB0006698,2024-04-21,35-44,100-150K,NC,Retail,False,0.0826
CNB0006699,2015-06-08,65+,100-150K,AL,Affluent,False,0.0156
CNB0006700,2016-05-03,45-54,100-150K,FL,Retail,False,0.0152
CNB0006701,2024-02-21,35-44,150-200K,VA,Wealth Management,True,0.0115
CNB0006702,2018-04-23,25-34,100-150K,TN,Retail,False,0.0731
CNB0006703,2022-02-01,55-64,Under 50K,FL,Retail,False,0.0121
CNB0006704,2015-11-05,25-34,Under 50K,SC,Retail,False,0.0188
CNB0006705,2021-12-03,65+,150-200K,FL,Affluent,False,0.0285
CNB0006706,2002-05-17,55-64,100-150K,NC,Affluent,False,0.0104
CNB0006707,2022-08-30,35-44,50-100K,SC,Retail,False,0.0126
CNB0006708,2020-06-11,45-54,150-200K,SC,Affluent,False,0.0134
CNB0006709,2020-04-12,45-54,Under 50K,SC,Retail,False,0.0162
CNB0006710,2000-06-26,35-44,100-150K,NC,Affluent,False,0.0151
CNB0006711,2007-11-17,45-54,50-100K,GA,Retail,False,0.012
CNB0006712,2023-11-23,55-64,50-100K,FL,Retail,False,0.0244
CNB0006713,2023-07-26,25-34,100-150K,NC,Retail,False,0.095
CNB0006714,2000-06-26,45-54,50-100K,NC,Retail,False,0.0152
CNB0006715,2012-05-24,35-44,Under 50K,FL,Retail,False,0.0201
CNB0006716,2000-11-23,45-54,50-100K,VA,Retail,False,0.0145
CNB0006717,2023-12-23,25-34,150-200K,TN,Affluent,False,0.0841
CNB0006718,2010-11-01,45-54,150-200K,VA,Affluent,False,0.0126
CNB0006719,2016-03-04,35-44,150-200K,AL,Affluent,False,0.0138
CNB0006720,2018-12-19,35-44,100-150K,GA,Retail,False,0.0144
CNB0006721,2013-12-15,18-24,150-200K,NC,Wealth Management,True,0.0649
CNB0006722,2020-12-08,25-34,100-150K,NC,Affluent,True,0.0785
CNB0006723,2017-12-24,35-44,50-100K,NC,Retail,False,0.0119
CNB0006724,2021-11-03,45-54,150-200K,SC,Affluent,False,0.0135
CNB0006725,2018-07-22,25-34,150-200K,VA,Affluent,False,0.0701
CNB0006726,2017-06-27,18-24,50-100K,SC,Retail,False,0.0707
CNB0006727,2011-01-30,25-34,Under 50K,NC,Retail,False,0.0139
CNB0006728,2000-06-26,35-44,50-100K,NC,Retail,False,0.0149
CNB0006729,2024-06-20,25-34,200K+,FL,Affluent,False,0.0653
CNB0006730,2019-02-17,25-34,Under 50K,VA,Retail,False,0.0161
CNB0006731,2022-11-28,18-24,150-200K,NC,Wealth Management,True,0.0876
CNB0006732,2000-06-26,45-54,100-150K,NC,Retail,False,0.0148
CNB0006733,2022-06-01,65+,Under 50K,SC,Retail,False,0.0167
CNB0006734,2024-05-21,35-44,150-200K,GA,Affluent,False,0.1308
CNB0006735,2022-10-29,35-44,100-150K,FL,Affluent,False,0.0115
CNB0006736,2020-05-12,55-64,150-200K,GA,Wealth Management,True,0.0134
CNB0006737,2024-02-21,35-44,100-150K,TN,Retail,False,0.0137
CNB0006738,2014-07-13,55-64,Under 50K,VA,Retail,False,0.0171
CNB0006739,2016-12-29,65+,Under 50K,GA,Retail,False,0.0131
CNB0006740,2014-04-14,35-44,200K+,KY,Affluent,True,0.0139
CNB0006741,2022-10-29,18-24,100-150K,GA,Affluent,False,0.0683
CNB0006742,2017-06-27,45-54,200K+,VA,Affluent,False,0.0183
CNB0006743,2019-07-17,35-44,50-100K,KY,Retail,False,0.0953
CNB0006744,2024-02-21,65+,100-150K,VA,Affluent,False,0.0128
CNB0006745,2013-09-16,65+,100-150K,NC,Retail,False,0.0145
CNB0006746,2011-06-29,55-64,100-150K,VA,Affluent,True,0.0139
CNB0006747,2022-12-28,35-44,150-200K,SC,Wealth Management,True,0.0749
CNB0006748,2023-03-28,45-54,50-100K,NC,Retail,False,0.0158
CNB0006749,2024-06-20,45-54,Under 50K,GA,Retail,False,0.0664
CNB0006750,2015-05-09,35-44,50-100K,NC,Retail,False,0.0125
CNB0006751,2023-05-27,35-44,200K+,AL,Affluent,False,0.0123
CNB0006752,2016-04-03,25-34,Under 50K,FL,Retail,False,0.0165
CNB0006753,2017-04-28,35-44,150-200K,TN,Wealth Management,True,0.0142
CNB0006754,2024-08-19,45-54,Under 50K,GA,Retail,False,0.0706
CNB0006755,2021-07-06,35-44,50-100K,SC,Retail,False,0.012
CNB0006756,2010-10-02,65+,150-200K,SC,Affluent,True,0.0131
CNB0006757,2014-01-14,45-54,100-150K,TN,Affluent,True,0.0805
CNB0006758,2024-02-21,55-64,200K+,NC,Affluent,False,0.0145
CNB0006759,2005-08-29,25-34,150-200K,AL,Wealth Management,True,0.1001
CNB0006760,2019-10-15,45-54,50-100K,VA,Retail,False,0.0112
CNB0006761,2024-02-21,65+,100-150K,NC,Retail,False,0.0135
CNB0006762,2021-06-06,35-44,100-150K,KY,Affluent,False,0.0887
CNB0006763,2023-04-27,65+,150-200K,TN,Affluent,False,0.0211
CNB0006764,2010-08-03,18-24,150-200K,AL,Affluent,False,0.1533
CNB0006765,2000-09-24,65+,100-150K,FL,Retail,False,0.0162
CNB0006766,2015-07-08,55-64,100-150K,FL,Retail,False,0.02
CNB0006767,2002-10-14,25-34,Under 50K,VA,Retail,False,0.0155
CNB0006768,2018-05-23,35-44,50-100K,NC,Retail,False,0.1111
CNB0006769,2016-10-30,45-54,100-150K,SC,Affluent,False,0.0865
CNB0006770,2021-09-04,55-64,50-100K,KY,Retail,False,0.0105
CNB0006771,2005-01-01,45-54,100-150K,VA,Retail,False,0.0146
CNB0006772,2017-03-29,35-44,50-100K,NC,Retail,False,0.0136
CNB0006773,2013-07-18,18-24,100-150K,VA,Retail,False,0.0153
CNB0006774,2013-08-17,25-34,150-200K,GA,Wealth Management,True,0.1088
CNB0006775,2022-05-02,65+,150-200K,AL,Wealth Management,True,0.011
CNB0006776,2022-11-28,25-34,100-150K,VA,Retail,False,0.0755
CNB0006777,2023-06-26,45-54,50-100K,KY,Retail,False,0.0108
CNB0006778,2024-02-21,65+,150-200K,FL,Affluent,True,0.0174
CNB0006779,2023-02-26,25-34,100-150K,NC,Retail,False,0.1038
CNB0006780,2014-05-14,35-44,50-100K,FL,Retail,False,0.02
CNB0006781,2022-09-29,25-34,100-150K,FL,Retail,False,0.0168
CNB0006782,2019-06-17,45-54,100-150K,TN,Retail,False,0.021
CNB0006783,2018-01-23,45-54,Under 50K,TN,Retail,False,0.0143
CNB0006784,2021-12-03,35-44,50-100K,FL,Retail,False,0.0192
CNB0006785,2000-06-26,45-54,50-100K,TN,Retail,False,0.0136
CNB0006786,2018-06-22,65+,100-150K,NC,Retail,False,0.0126
CNB0006787,2006-04-26,18-24,Under 50K,SC,Retail,False,0.0189
CNB0006788,2000-06-26,45-54,Under 50K,GA,Retail,False,0.0171
CNB0006789,2016-08-31,35-44,100-150K,TN,Retail,False,0.012
CNB0006790,2021-10-04,35-44,100-150K,FL,Retail,False,0.0115
CNB0006791,2019-11-14,35-44,50-100K,GA,Retail,False,0.0194
CNB0006792,2008-11-11,55-64,Under 50K,KY,Retail,False,0.0142
CNB0006793,2018-01-23,35-44,200K+,VA,Wealth Management,True,0.0762
CNB0006794,2024-02-21,45-54,100-150K,SC,Retail,False,0.0155
CNB0006795,2017-06-27,65+,100-150K,TN,Affluent,False,0.0128
CNB0006796,2017-10-25,25-34,50-100K,GA,Retail,False,0.016
CNB0006797,2015-12-05,25-34,150-200K,TN,Wealth Management,True,0.0957
CNB0006798,2021-11-03,25-34,Under 50K,NC,Retail,False,0.0206
CNB0006799,2010-07-04,35-44,100-150K,TN,Retail,False,0.0122
CNB0006800,2021-01-07,35-44,50-100K,NC,Retail,False,0.0134
CNB0006801,2024-02-21,25-34,50-100K,KY,Retail,False,0.0196
CNB0006802,2024-02-21,45-54,100-150K,KY,Retail,False,0.0213
CNB0006803,2024-08-19,25-34,150-200K,SC,Affluent,False,0.0721
CNB0006804,2023-07-26,25-34,100-150K,SC,Affluent,True,0.0852
CNB0006805,2019-10-15,25-34,100-150K,TN,Retail,False,0.0943
CNB0006806,2016-06-02,35-44,Under 50K,FL,Retail,False,0.1102
CNB0006807,2021-05-07,55-64,50-100K,VA,Retail,False,0.0173
CNB0006808,2024-08-19,25-34,100-150K,NC,Retail,False,0.0654
CNB0006809,2017-04-28,18-24,50-100K,AL,Retail,False,0.0873
CNB0006810,2024-08-19,45-54,200K+,GA,Affluent,True,0.0629
CNB0006811,2022-04-02,55-64,50-100K,VA,Retail,False,0.019
CNB0006812,2017-12-24,45-54,100-150K,VA,Retail,False,0.0146
CNB0006813,2000-06-26,35-44,150-200K,SC,Wealth Management,True,0.0119
CNB0006814,2013-09-16,55-64,50-100K,NC,Retail,False,0.0726
CNB0006815,2015-06-08,65+,50-100K,NC,Retail,False,0.0162
CNB0006816,2008-11-11,25-34,100-150K,NC,Retail,False,0.0123
CNB0006817,2023-04-27,35-44,50-100K,KY,Retail,False,0.0143
CNB0006818,2021-03-08,45-54,50-100K,FL,Retail,False,0.0136
CNB0006819,2020-05-12,25-34,150-200K,SC,Affluent,False,0.0747
CNB0006820,2016-11-29,45-54,100-150K,AL,Affluent,False,0.0898
CNB0006821,2002-05-17,45-54,50-100K,SC,Retail,False,0.0145
CNB0006822,2013-03-20,55-64,50-100K,AL,Retail,False,0.015
CNB0006823,2000-06-26,35-44,150-200K,NC,Affluent,False,0.0211
CNB0006824,2000-06-26,25-34,Under 50K,FL,Retail,False,0.0214
CNB0006825,2003-08-10,35-44,50-100K,GA,Retail,False,0.011
CNB0006826,2023-08-25,65+,50-100K,SC,Retail,False,0.0124
CNB0006827,2011-07-29,35-44,Under 50K,NC,Retail,False,0.0124
CNB0006828,2016-01-04,45-54,200K+,GA,Affluent,True,0.1097
CNB0006829,2017-10-25,55-64,50-100K,FL,Retail,False,0.0119
CNB0006830,2022-06-01,18-24,150-200K,FL,Wealth Management,True,0.0657
CNB0006831,2021-12-03,65+,100-150K,NC,Affluent,True,0.0133
CNB0006832,2013-08-17,45-54,50-100K,FL,Retail,False,0.0118
CNB0006833,2015-09-06,25-34,200K+,GA,Wealth Management,True,0.0989
CNB0006834,2014-07-13,45-54,100-150K,TN,Retail,False,0.0122
CNB0006835,2002-05-17,35-44,50-100K,NC,Retail,False,0.0116
CNB0006836,2016-06-02,35-44,100-150K,SC,Retail,False,0.0147
CNB0006837,2024-02-21,25-34,50-100K,SC,Retail,False,0.0167
CNB0006838,2022-03-03,35-44,100-150K,SC,Retail,False,0.0149
CNB0006839,2016-04-03,25-34,Under 50K,VA,Retail,False,0.0156
CNB0006840,2011-09-27,45-54,100-150K,NC,Retail,False,0.0141
CNB0006841,2023-11-23,55-64,100-150K,NC,Retail,False,0.0153
CNB0006842,2014-04-14,35-44,50-100K,AL,Retail,False,0.0243
CNB0006843,2022-07-31,35-44,Under 50K,SC,Retail,False,0.0125
CNB0006844,2020-02-12,25-34,50-100K,TN,Retail,False,0.0135
CNB0006845,2024-02-21,45-54,100-150K,VA,Retail,False,0.0146
CNB0006846,2024-08-19,55-64,200K+,NC,Affluent,False,0.0931
CNB0006847,2023-07-26,25-34,150-200K,TN,Wealth Management,True,0.0727
CNB0006848,2022-09-29,25-34,200K+,NC,Affluent,False,0.1106
CNB0006849,2024-08-19,25-34,100-150K,TN,Affluent,False,0.0714
CNB0006850,2022-05-02,35-44,200K+,GA,Affluent,True,0.1052
CNB0006851,2014-08-12,25-34,150-200K,GA,Wealth Management,True,0.0837
CNB0006852,2008-08-13,35-44,200K+,GA,Affluent,False,0.0126
CNB0006853,2006-06-25,35-44,150-200K,SC,Affluent,False,0.0734
CNB0006854,2019-05-18,55-64,100-150K,NC,Retail,False,0.0125
CNB0006855,2003-03-13,45-54,50-100K,NC,Retail,False,0.0167
CNB0006856,2010-04-05,55-64,50-100K,FL,Retail,False,0.0102
CNB0006857,2023-12-23,18-24,150-200K,TN,Affluent,False,0.0831
CNB0006858,2021-12-03,35-44,200K+,VA,Affluent,False,0.0927
CNB0006859,2016-08-01,55-64,100-150K,VA,Retail,False,0.0132
CNB0006860,2022-05-02,35-44,200K+,VA,Affluent,False,0.0142
CNB0006861,2024-08-19,35-44,150-200K,NC,Affluent,False,0.1605
CNB0006862,2023-03-28,25-34,50-100K,NC,Retail,False,0.0808
CNB0006863,2000-06-26,55-64,100-150K,SC,Affluent,False,0.0184
CNB0006864,2021-10-04,55-64,Under 50K,NC,Retail,False,0.0129
CNB0006865,2000-06-26,55-64,50-100K,VA,Retail,False,0.0114
CNB0006866,2021-11-03,25-34,100-150K,SC,Retail,False,0.0843
CNB0006867,2020-06-11,55-64,150-200K,AL,Affluent,True,0.0905
CNB0006868,2022-02-01,45-54,100-150K,TN,Retail,False,0.0135
CNB0006869,2018-04-23,18-24,100-150K,KY,Retail,False,0.0824
CNB0006870,2008-01-16,25-34,100-150K,NC,Affluent,True,0.0129
CNB0006871,2022-12-28,45-54,50-100K,NC,Retail,False,0.0124
CNB0006872,2016-09-30,35-44,100-150K,VA,Retail,False,0.0151
CNB0006873,2016-06-02,25-34,50-100K,NC,Retail,False,0.0206
CNB0006874,2021-08-05,65+,150-200K,GA,Wealth Management,True,0.0118
CNB0006875,2022-12-28,35-44,200K+,FL,Wealth Management,True,0.0986
CNB0006876,2022-08-30,65+,50-100K,FL,Retail,False,0.0139
CNB0006877,2022-07-01,25-34,Under 50K,NC,Retail,False,0.0805
CNB0006878,2001-09-19,55-64,200K+,TN,Affluent,False,0.0106
CNB0006879,2016-12-29,35-44,150-200K,TN,Affluent,True,0.0113
CNB0006880,2023-11-23,25-34,150-200K,NC,Wealth Management,True,0.0137
CNB0006881,2020-03-13,55-64,100-150K,TN,Retail,False,0.0125
CNB0006882,2011-01-30,35-44,150-200K,NC,Affluent,False,0.0118
CNB0006883,2015-08-07,35-44,100-150K,TN,Retail,False,0.0153
CNB0006884,2021-05-07,25-34,150-200K,FL,Affluent,True,0.1175
CNB0006885,2008-01-16,35-44,Under 50K,SC,Retail,False,0.0106
CNB0006886,2019-07-17,45-54,50-100K,SC,Retail,False,0.02
CNB0006887,2024-08-19,25-34,Under 50K,GA,Retail,False,0.0771
CNB0006888,2024-08-19,25-34,150-200K,FL,Affluent,True,0.0787
CNB0006889,2022-10-29,45-54,100-150K,AL,Affluent,False,0.0917
CNB0006890,2014-06-13,45-54,100-150K,SC,Retail,False,0.0111
CNB0006891,2016-05-03,55-64,100-150K,GA,Retail,False,0.0988
CNB0006892,2020-12-08,25-34,150-200K,NC,Affluent,True,0.1101
CNB0006893,2017-11-24,65+,100-150K,VA,Retail,False,0.0131
CNB0006894,2016-04-03,35-44,Under 50K,GA,Retail,False,0.0112
CNB0006895,2022-01-02,55-64,200K+,FL,Affluent,False,0.0156
CNB0006896,2016-09-30,55-64,50-100K,FL,Retail,False,0.0173
CNB0006897,2001-05-22,35-44,50-100K,SC,Retail,False,0.0145
CNB0006898,2002-06-16,65+,200K+,TN,Affluent,False,0.014
CNB0006899,2020-08-10,55-64,50-100K,NC,Retail,False,0.0132
CNB0006900,2008-09-12,45-54,Under 50K,SC,Retail,False,0.0139
CNB0006901,2015-06-08,35-44,150-200K,SC,Affluent,False,0.085
CNB0006902,2023-01-27,25-34,200K+,TN,Wealth Management,True,0.0749
CNB0006903,2010-08-03,45-54,200K+,NC,Affluent,False,0.068
CNB0006904,2021-03-08,25-34,100-150K,AL,Retail,False,0.0139
CNB0006905,2023-12-23,45-54,200K+,SC,Affluent,True,0.1137
CNB0006906,2000-06-26,35-44,100-150K,GA,Retail,False,0.0141
CNB0006907,2012-05-24,65+,Under 50K,VA,Retail,False,0.0172
CNB0006908,2023-05-27,45-54,Under 50K,GA,Retail,False,0.0126
CNB0006909,2005-07-30,45-54,100-150K,SC,Affluent,True,0.0122
CNB0006910,2013-05-19,55-64,Under 50K,GA,Retail,False,0.0119
CNB0006911,2017-12-24,25-34,150-200K,GA,Affluent,True,0.0776
CNB0006912,2000-06-26,65+,50-100K,SC,Retail,False,0.0127
CNB0006913,2023-05-27,18-24,100-150K,KY,Retail,False,0.1116
CNB0006914,2015-12-05,65+,100-150K,NC,Affluent,True,0.012
CNB0006915,2016-03-04,45-54,50-100K,GA,Retail,False,0.0102
CNB0006916,2016-10-30,25-34,100-150K,SC,Retail,False,0.0791
CNB0006917,2022-02-01,45-54,200K+,GA,Wealth Management,True,0.0148
CNB0006918,2024-02-21,45-54,Under 50K,TN,Retail,False,0.0118
CNB0006919,2021-04-07,65+,50-100K,SC,Retail,False,0.1146
CNB0006920,2022-07-01,25-34,150-200K,FL,Affluent,True,0.0866
CNB0006921,2024-02-21,65+,50-100K,NC,Retail,False,0.0146
CNB0006922,2019-08-16,35-44,100-150K,AL,Retail,False,0.0126
CNB0006923,2024-02-21,65+,50-100K,NC,Retail,False,0.0205
CNB0006924,2021-05-07,35-44,50-100K,VA,Retail,False,0.0143
CNB0006925,2010-01-05,45-54,100-150K,FL,Affluent,False,0.083
CNB0006926,2019-08-16,65+,50-100K,KY,Retail,False,0.0178
CNB0006927,2017-02-27,45-54,50-100K,FL,Retail,False,0.0107
CNB0006928,2024-02-21,25-34,200K+,AL,Wealth Management,True,0.0891
CNB0006929,2006-06-25,35-44,Under 50K,GA,Retail,False,0.0135
CNB0006930,2019-12-14,65+,50-100K,AL,Retail,False,0.0145
CNB0006931,2016-05-03,35-44,Under 50K,FL,Retail,False,0.0139
CNB0006932,2016-08-01,55-64,150-200K,AL,Wealth Management,True,0.0183
CNB0006933,2007-04-21,55-64,100-150K,NC,Retail,False,0.0152
CNB0006934,2021-02-06,35-44,Under 50K,SC,Retail,False,0.0112
CNB0006935,2009-12-06,45-54,150-200K,SC,Wealth Management,True,0.0154
CNB0006936,2022-05-02,55-64,150-200K,KY,Wealth Management,True,0.0142
CNB0006937,2000-06-26,65+,50-100K,GA,Retail,False,0.0131
CNB0006938,2018-09-20,55-64,100-150K,GA,Affluent,False,0.0112
CNB0006939,2004-11-02,18-24,50-100K,SC,Retail,False,0.0134
CNB0006940,2019-10-15,45-54,100-150K,NC,Affluent,True,0.0143
CNB0006941,2024-02-21,55-64,50-100K,TN,Retail,False,0.0159
CNB0006942,2012-10-21,45-54,50-100K,TN,Retail,False,0.0127
CNB0006943,2021-03-08,25-34,150-200K,GA,Wealth Management,True,0.105
CNB0006944,2018-02-22,45-54,150-200K,TN,Wealth Management,True,0.1033
CNB0006945,2000-06-26,25-34,150-200K,GA,Wealth Management,True,0.0181
CNB0006946,2024-03-22,35-44,50-100K,GA,Retail,False,0.0894
CNB0006947,2022-04-02,45-54,200K+,GA,Affluent,False,0.0639
CNB0006948,2016-06-02,35-44,100-150K,NC,Retail,False,0.1097
CNB0006949,2019-01-18,55-64,50-100K,VA,Retail,False,0.0787
CNB0006950,2024-08-19,35-44,200K+,KY,Affluent,True,0.0631
CNB0006951,2021-04-07,55-64,Under 50K,AL,Retail,False,0.0174
CNB0006952,2023-03-28,45-54,50-100K,GA,Retail,False,0.0285
CNB0006953,2019-04-18,25-34,150-200K,FL,Wealth Management,True,0.123
CNB0006954,2020-10-09,35-44,100-150K,FL,Retail,False,0.0137
CNB0006955,2011-05-30,45-54,100-150K,NC,Retail,False,0.016
CNB0006956,2023-08-25,45-54,100-150K,NC,Retail,False,0.0128
CNB0006957,2011-11-26,35-44,50-100K,SC,Retail,False,0.0109
CNB0006958,2021-03-08,25-34,100-150K,NC,Retail,False,0.1187
CNB0006959,2019-11-14,55-64,150-200K,NC,Wealth Management,True,0.0147
CNB0006960,2022-11-28,25-34,200K+,TN,Affluent,False,0.0875
CNB0006961,2022-08-30,55-64,100-150K,NC,Retail,False,0.0124
CNB0006962,2022-02-01,18-24,100-150K,FL,Affluent,False,0.1249
CNB0006963,2004-05-06,45-54,100-150K,GA,Retail,False,0.0122
CNB0006964,2022-10-29,65+,100-150K,VA,Retail,False,0.0171
